statsbomb_match_id,world_cup_year,date,kick_off,competition_stage,stadium,referee,team_name,opponent_name,is_home,goals_scored,goals_conceded,total_shots,shots_on_target,shots_off_target,shots_blocked,shots_open_play,shots_free_kick,shots_penalty,shots_right_foot,shots_left_foot,shots_header,xg,xg_conceded,total_passes,passes_completed,passes_incomplete,avg_pass_length,long_passes,long_passes_completed,short_passes,ground_passes,low_passes,high_passes,through_balls,crosses,corners,free_kicks,goal_kicks,throw_ins,kick_offs,fouls_committed,fouls_won,handballs,yellow_cards,red_cards,second_yellows,offsides,clearances,interceptions,blocks,ball_recoveries,tackles,tackles_won,aerial_duels,aerial_duels_won,aerial_duels_lost,aerial_duels_total,pressures,dribbles_attempted,dribbles_completed,dispossessed,miscontrols,gk_saves,gk_punches,gk_claims,gk_sweeper,ball_possession_pct,possession_sequences,substitutions,fifty_fiftys,shot_accuracy,shot_conversion_rate,xg_per_shot,xg_overperformance,xg_differential,pass_completion_pct,long_pass_completion_pct,long_pass_ratio,cross_ratio,tackle_success_rate,aerial_win_pct,defensive_actions,pressure_intensity,recoveries_per_possession_lost,dribble_success_rate,discipline_index,goal_difference,match_result,is_clean_sheet,possession_differential,set_piece_passes,set_piece_ratio,gk_total_actions
3857254,2022,2022-11-22,15:00:00.000,Group Stage,Education City Stadium ,César Arturo Ramos Palazuelos,Tunisia,Denmark,0,0,0,13,1,5,7,13,0,0,9,2,2,1.0599,1.5666,417,315,102,23.17,86,41,299,258,57,102,2,3,9,10,7,24,1,10,13,1,1,0,0,1,33,12,20,51,26,14,20,15,20,35,130,16,0,11,10,5,1,1,1,40.0,93,5,0,7.7,0.0,0.0815,-1.0599,-0.5067,75.5,47.7,20.6,0.7,53.8,42.9,91,130,2.43,0.0,2.0,0,D,1,-10.0,50,12.0,8
3857265,2022,2022-11-22,18:00:00.000,Group Stage,Stadium 974,Chris Beath,Mexico,Poland,1,0,0,11,4,4,3,11,0,0,5,3,3,0.5291,1.1379,544,437,107,21.25,83,49,423,396,46,102,0,21,6,15,7,21,1,14,14,0,2,0,0,2,21,8,18,49,22,8,21,17,21,38,96,9,0,13,14,1,0,0,0,58.4,93,3,2,36.4,0.0,0.0481,-0.5291,-0.6088,80.3,59.0,15.3,3.9,36.4,44.7,69,96,1.81,0.0,3.4,0,D,1,8.4,49,9.0,1
3857265,2022,2022-11-22,18:00:00.000,Group Stage,Stadium 974,Chris Beath,Poland,Mexico,0,0,0,6,2,2,2,5,0,1,3,1,2,1.1379,0.5291,362,259,103,24.24,79,40,254,176,50,136,1,3,5,16,9,23,1,15,14,1,1,0,0,0,28,8,27,49,14,7,17,21,17,38,135,14,0,17,14,4,1,4,2,41.6,87,3,2,33.3,0.0,0.1896,-1.1379,0.6088,71.5,50.6,21.8,0.8,50.0,55.3,77,135,1.58,0.0,2.5,0,D,1,-8.4,53,14.6,11
3857279,2022,2022-11-22,21:00:00.000,Group Stage,Al Janoub Stadium   ,Victor Miguel de Freitas Gomes,France,Australia,1,4,1,23,6,9,8,23,0,0,9,7,7,3.1705,0.3233,763,680,83,19.71,100,75,635,632,39,92,6,25,8,11,8,17,2,4,14,0,0,0,0,0,11,11,13,44,18,11,10,16,10,26,83,19,0,6,14,0,0,1,0,61.6,74,5,3,26.1,17.4,0.1378,0.8295,2.8472,89.1,75.0,13.1,3.3,61.1,61.5,53,83,2.2,0.0,0.4,3,W,0,11.6,44,5.8,1
3857279,2022,2022-11-22,21:00:00.000,Group Stage,Al Janoub Stadium   ,Victor Miguel de Freitas Gomes,Australia,France,0,1,4,4,1,3,0,4,0,0,2,1,1,0.3233,3.1705,475,394,81,21.03,58,27,383,358,41,76,0,6,1,4,10,22,5,14,4,0,3,0,0,0,21,11,24,46,13,9,16,10,16,26,105,9,0,15,13,2,0,0,1,38.4,70,5,3,25.0,25.0,0.0808,0.6767,-2.8472,82.9,46.6,12.2,1.3,69.2,38.5,69,105,1.64,0.0,4.4,-3,L,0,-11.6,37,7.8,3
3857300,2022,2022-11-22,12:00:00.000,Group Stage,Lusail Stadium,Slavko Vinčić,Argentina,Saudi Arabia,1,1,2,15,6,6,3,13,1,1,4,4,6,2.4916,0.1535,646,542,104,21.43,116,83,485,503,60,83,12,20,9,20,3,24,3,7,22,1,0,0,0,10,18,11,19,44,13,5,10,19,10,29,107,13,0,15,8,0,0,1,0,68.3,95,4,9,40.0,6.7,0.1661,-1.4916,2.3381,83.9,71.6,18.0,3.1,38.5,65.5,61,107,1.91,0.0,0.7,-1,L,0,18.3,56,8.7,1
3857300,2022,2022-11-22,12:00:00.000,Group Stage,Lusail Stadium,Slavko Vinčić,Saudi Arabia,Argentina,0,2,1,3,2,0,1,3,0,0,1,2,0,0.1535,2.4916,286,197,89,22.38,59,28,201,170,34,82,0,5,2,17,9,13,2,22,6,0,6,0,0,1,29,21,13,49,19,6,19,10,19,29,141,14,0,4,20,5,1,2,1,31.7,74,5,9,66.7,66.7,0.0512,1.8465,-2.3381,68.9,47.5,20.6,1.7,31.6,34.5,82,141,2.04,0.0,8.2,1,W,0,-18.3,41,14.3,9
3857268,2022,2022-11-23,21:00:00.000,Group Stage,Ahmad bin Ali Stadium,Janny Sikazwe,Belgium,Canada,1,1,0,9,3,3,3,9,0,0,7,1,1,0.67,2.5462,534,451,83,22.8,94,59,404,408,43,83,10,5,4,15,18,16,1,11,15,1,3,0,0,0,30,9,31,39,18,8,11,11,11,22,83,11,0,8,17,2,0,0,1,49.6,84,4,3,33.3,11.1,0.0744,0.33,-1.8762,84.5,62.8,17.6,0.9,44.4,50.0,88,83,1.56,0.0,4.1,1,W,1,-0.4,53,9.9,3
3857268,2022,2022-11-23,21:00:00.000,Group Stage,Ahmad bin Ali Stadium,Janny Sikazwe,Canada,Belgium,0,0,1,22,3,11,8,21,0,1,11,6,5,2.5462,0.67,480,401,79,21.03,84,56,355,312,73,95,0,16,4,10,7,28,2,15,10,0,2,0,0,0,10,12,17,50,11,5,11,11,11,22,112,16,0,9,18,2,0,0,1,50.4,85,5,3,13.6,0.0,0.1157,-2.5462,1.8762,83.5,66.7,17.5,3.3,45.5,50.0,50,112,1.85,0.0,3.5,-1,L,0,0.4,49,10.2,3
3857277,2022,2022-11-23,12:00:00.000,Group Stage,Al Bayt Stadium,Fernando Andrés Rapallini,Morocco,Croatia,1,0,0,8,2,0,6,7,1,0,2,5,1,0.3626,0.8499,384,301,83,21.94,67,35,288,265,41,78,0,3,0,11,6,22,1,18,12,1,1,0,0,0,22,15,23,55,23,12,13,20,13,33,168,14,0,11,13,1,1,2,1,37.4,75,4,6,25.0,0.0,0.0453,-0.3626,-0.4873,78.4,52.2,17.4,0.8,52.2,60.6,83,168,2.29,0.0,2.8,0,D,1,-12.6,39,10.2,5
3857277,2022,2022-11-23,12:00:00.000,Group Stage,Al Bayt Stadium,Fernando Andrés Rapallini,Croatia,Morocco,0,0,0,5,1,2,2,5,0,0,2,3,0,0.8499,0.3626,686,577,109,19.41,95,65,549,533,76,77,2,10,5,15,5,28,1,12,17,0,0,0,0,1,9,12,18,43,17,11,20,13,20,33,107,12,0,17,10,2,0,1,0,62.6,92,4,6,20.0,0.0,0.17,-0.8499,0.4873,84.1,68.4,13.8,1.5,64.7,39.4,56,107,1.59,0.0,1.2,0,D,1,12.6,53,7.7,3
3857284,2022,2022-11-23,15:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Ivan Arcides Barton Cisneros,Germany,Japan,1,1,2,26,9,11,6,25,0,1,18,4,4,2.768,1.2493,826,723,103,19.8,105,76,670,642,76,108,2,19,6,17,8,33,3,7,13,0,0,0,0,2,8,3,23,56,11,7,18,22,18,40,86,14,0,17,13,2,0,0,3,74.7,101,5,2,34.6,3.8,0.1065,-1.768,1.5187,87.5,72.4,12.7,2.3,63.6,55.0,45,86,1.87,0.0,0.7,-1,L,0,24.7,64,7.7,5
3857284,2022,2022-11-23,15:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Ivan Arcides Barton Cisneros,Japan,Germany,0,2,1,12,4,4,4,12,0,0,5,4,3,1.2493,2.768,294,215,79,23.48,64,27,206,178,43,73,3,5,6,10,10,12,2,15,7,2,0,0,0,4,41,8,30,28,26,14,22,18,22,40,184,10,0,6,12,8,3,0,0,25.3,76,5,2,33.3,16.7,0.1041,0.7507,-1.5187,73.1,42.2,21.8,1.7,53.8,45.0,105,184,1.56,0.0,1.5,1,W,0,-24.7,38,12.9,11
3857291,2022,2022-11-23,18:00:00.000,Group Stage,Al Thumama Stadium,Mohammed Abdulla Hassan Mohamed,Spain,Costa Rica,1,7,0,17,8,7,2,15,1,1,9,7,1,2.7619,0.0,1090,1009,81,18.85,103,84,945,953,60,77,3,13,5,17,0,24,1,8,13,1,0,0,0,3,5,7,14,45,15,10,14,14,14,28,80,20,0,14,13,0,0,1,1,81.9,83,5,0,47.1,41.2,0.1625,4.2381,2.7619,92.6,81.6,9.4,1.2,66.7,50.0,41,80,1.67,0.0,0.8,7,W,1,31.9,46,4.2,2
3857291,2022,2022-11-23,18:00:00.000,Group Stage,Al Thumama Stadium,Mohammed Abdulla Hassan Mohamed,Costa Rica,Spain,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,2.7619,250,172,78,24.68,58,27,163,151,21,78,2,5,0,11,10,13,8,14,7,1,2,0,0,6,21,9,20,29,24,16,14,14,14,28,149,5,0,14,15,1,2,0,2,18.1,61,5,0,0.0,0.0,0.0,0.0,-2.7619,68.8,46.6,23.2,2.0,66.7,50.0,74,149,1.0,0.0,3.4,-7,L,0,-31.9,34,13.6,5
3857258,2022,2022-11-24,21:00:00.000,Group Stage,Lusail Stadium,Alireza Faghani,Brazil,Serbia,1,2,0,23,9,9,5,21,1,0,15,7,1,2.1239,0.1633,618,539,79,18.81,63,38,515,516,43,59,3,16,5,10,6,24,1,8,11,1,0,0,0,1,22,8,16,56,18,9,21,14,21,35,102,22,0,10,17,0,1,1,0,59.8,91,5,1,39.1,8.7,0.0923,-0.1239,1.9606,87.2,60.3,10.2,2.6,50.0,40.0,64,102,2.07,0.0,0.8,2,W,1,9.8,45,7.3,2
3857258,2022,2022-11-24,21:00:00.000,Group Stage,Lusail Stadium,Alireza Faghani,Serbia,Brazil,0,0,2,5,0,3,2,5,0,0,3,0,2,0.1633,2.1239,446,351,95,21.97,81,47,338,290,63,93,0,8,4,8,10,15,3,11,7,0,3,0,0,0,19,11,19,36,19,10,14,21,14,35,147,10,0,12,13,7,0,1,1,40.2,80,5,1,0.0,0.0,0.0327,-0.1633,-1.9606,78.7,58.0,18.2,1.8,52.6,60.0,68,147,1.44,0.0,4.1,-2,L,0,-9.8,37,8.3,9
3857287,2022,2022-11-24,15:00:00.000,Group Stage,Education City Stadium ,Clément Turpin,Uruguay,South Korea,1,0,0,10,1,7,2,10,0,0,5,1,4,0.4173,0.493,570,475,95,22.89,106,80,433,402,62,106,0,13,4,10,8,22,1,7,11,0,1,0,0,1,31,17,20,37,15,12,25,31,25,56,102,14,0,7,15,0,1,1,1,53.9,78,4,0,10.0,0.0,0.0417,-0.4173,-0.0757,83.3,75.5,18.6,2.3,80.0,55.4,83,102,1.68,0.0,1.7,0,D,1,3.9,44,7.7,3
3857287,2022,2022-11-24,15:00:00.000,Group Stage,Education City Stadium ,Clément Turpin,South Korea,Uruguay,0,0,0,7,0,6,1,7,0,0,2,4,0,0.493,0.4173,463,351,112,22.08,78,40,354,287,70,106,1,7,3,8,9,28,1,11,7,0,1,0,0,0,20,13,11,42,16,10,31,25,31,56,103,13,0,7,12,1,1,1,2,46.1,87,3,0,0.0,0.0,0.0704,-0.493,0.0757,75.8,51.3,16.8,1.5,62.5,44.6,60,103,2.21,0.0,2.1,0,D,1,-3.9,48,10.4,5
3857290,2022,2022-11-24,12:00:00.000,Group Stage,Al Janoub Stadium   ,Facundo Tello Figueroa,Switzerland,Cameroon,1,1,0,7,3,3,1,7,0,0,2,3,2,1.4265,0.6131,549,461,88,20.12,72,40,447,422,48,79,8,13,11,11,6,16,1,14,10,1,2,0,0,2,28,8,8,33,14,7,15,23,15,38,143,2,0,10,13,5,1,2,2,49.5,89,5,4,42.9,14.3,0.2038,-0.4265,0.8134,84.0,55.6,13.1,2.4,50.0,60.5,58,143,1.43,0.0,3.4,1,W,1,-0.5,44,8.0,10
3857290,2022,2022-11-24,12:00:00.000,Group Stage,Al Janoub Stadium   ,Facundo Tello Figueroa,Cameroon,Switzerland,0,0,1,8,5,2,1,8,0,0,5,1,2,0.6131,1.4265,533,440,93,22.55,103,56,402,372,51,110,1,14,5,14,9,12,2,10,13,0,1,0,0,2,19,15,15,52,10,5,23,15,23,38,145,11,0,13,13,2,0,0,2,50.5,95,4,4,62.5,0.0,0.0766,-0.6131,-0.8134,82.6,54.4,19.3,2.6,50.0,39.5,59,145,2.0,0.0,2.0,-1,L,0,0.5,40,7.5,4
3857298,2022,2022-11-24,18:00:00.000,Group Stage,Stadium 974,Ismail Elfath,Portugal,Ghana,1,3,2,11,5,3,3,10,0,1,8,2,1,2.0969,0.78,665,576,89,19.14,84,59,553,539,46,80,4,13,3,19,6,9,3,15,20,0,2,0,0,1,18,3,12,39,22,16,9,27,9,36,110,11,0,14,10,1,0,2,2,59.9,94,5,1,45.5,27.3,0.1906,0.9031,1.3169,86.6,70.2,12.6,2.0,72.7,75.0,55,110,1.62,0.0,3.5,1,W,0,9.9,37,5.6,5
3857298,2022,2022-11-24,18:00:00.000,Group Stage,Stadium 974,Ismail Elfath,Ghana,Portugal,0,2,3,9,3,5,1,9,0,0,4,3,2,0.78,2.0969,415,336,79,20.41,64,29,321,297,45,73,1,7,3,15,12,11,4,20,15,0,4,0,0,1,13,12,16,46,20,14,27,9,27,36,140,15,0,19,11,2,1,1,0,40.1,92,5,1,33.3,22.2,0.0867,1.22,-1.3169,81.0,45.3,15.4,1.7,70.0,25.0,61,140,1.53,0.0,6.0,-1,L,0,-9.9,41,9.9,4
3857272,2022,2022-11-25,21:00:00.000,Group Stage,Al Bayt Stadium,Jesús Valenzuela Sáez,England,United States,1,0,0,8,3,4,1,8,0,0,4,1,3,0.4606,0.5143,582,500,82,22.24,104,80,450,444,56,82,0,10,3,15,7,18,1,11,15,0,0,0,0,1,20,7,21,29,9,3,10,22,10,32,103,13,0,10,9,1,1,1,0,56.0,68,3,0,37.5,0.0,0.0576,-0.4606,-0.0537,85.9,76.9,17.9,1.7,33.3,68.8,57,103,1.53,0.0,1.1,0,D,1,6.0,43,7.4,3
3857272,2022,2022-11-25,21:00:00.000,Group Stage,Al Bayt Stadium,Jesús Valenzuela Sáez,United States,England,0,0,0,10,1,5,4,10,0,0,5,3,2,0.5143,0.4606,456,377,79,21.59,71,38,362,340,39,77,0,8,7,10,3,16,1,16,11,1,0,0,0,0,16,4,23,38,14,8,22,10,22,32,157,10,0,7,13,3,0,5,0,44.0,91,4,0,10.0,0.0,0.0514,-0.5143,0.0537,82.7,53.5,15.6,1.8,57.1,31.2,57,157,1.9,0.0,1.6,0,D,1,-6.0,36,7.9,8
3857273,2022,2022-11-25,12:00:00.000,Group Stage,Ahmad bin Ali Stadium,Mario Alberto Escobar Toca,Wales,Iran,1,0,2,10,3,4,2,10,0,0,6,3,1,0.6156,1.454,559,438,121,22.34,103,63,418,353,74,132,5,13,2,12,8,30,3,9,10,0,1,1,0,2,35,10,26,63,9,3,17,23,17,40,90,17,0,11,18,4,2,1,1,64.8,109,4,4,30.0,0.0,0.0616,-0.6156,-0.8384,78.4,61.2,18.4,2.3,33.3,57.5,80,90,2.17,0.0,4.9,-2,L,0,14.8,52,9.3,8
3857273,2022,2022-11-25,12:00:00.000,Group Stage,Ahmad bin Ali Stadium,Mario Alberto Escobar Toca,Iran,Wales,0,2,0,21,6,5,10,21,0,0,15,4,2,1.454,0.6156,363,227,136,24.54,93,39,246,163,62,138,4,19,7,11,8,18,1,10,9,0,2,0,0,2,16,15,20,57,21,11,23,17,23,40,161,10,0,5,10,3,1,2,0,35.2,82,5,4,28.6,9.5,0.0692,0.546,0.8384,62.5,41.9,25.6,5.2,52.4,42.5,72,161,3.8,0.0,3.0,2,W,1,-14.8,44,12.1,6
3857274,2022,2022-11-25,18:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Mustapha Ghorbal,Netherlands,Ecuador,1,1,1,2,1,1,0,2,0,0,0,2,0,0.1045,1.6511,552,457,95,20.02,78,47,439,445,45,62,1,3,2,15,7,22,2,16,12,2,0,0,0,1,24,5,25,35,25,11,24,24,24,48,135,8,0,17,16,3,0,2,1,50.5,81,4,2,50.0,50.0,0.0522,0.8955,-1.5466,82.8,60.3,14.1,0.5,44.0,50.0,79,135,1.06,0.0,1.6,0,D,0,0.5,46,8.3,6
3857274,2022,2022-11-25,18:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Mustapha Ghorbal,Ecuador,Netherlands,0,1,1,15,4,5,6,15,0,0,7,6,2,1.6511,0.1045,463,359,104,20.46,82,34,342,300,68,95,0,12,5,16,5,29,2,13,14,1,1,0,0,2,18,15,20,56,21,13,24,24,24,48,170,15,0,14,18,0,0,0,1,49.5,91,3,2,26.7,6.7,0.1101,-0.6511,1.5466,77.5,41.5,17.7,2.6,61.9,50.0,74,170,1.75,0.0,2.3,0,D,0,-0.5,55,11.9,1
3857301,2022,2022-11-25,15:00:00.000,Group Stage,Al Thumama Stadium,Antonio Miguel Mateu Lahoz,Qatar,Senegal,1,1,3,10,3,4,3,10,0,0,3,4,2,0.9601,0.903,452,362,90,23.63,101,59,305,289,51,112,1,13,6,15,12,20,4,11,13,1,3,0,0,3,24,10,16,41,21,7,13,13,13,26,149,5,0,9,18,1,1,1,1,43.9,95,4,3,30.0,10.0,0.096,0.0399,0.0571,80.1,58.4,22.3,2.9,33.3,50.0,71,149,1.52,0.0,4.1,-2,L,0,-6.1,53,11.7,4
3857301,2022,2022-11-25,15:00:00.000,Group Stage,Al Thumama Stadium,Antonio Miguel Mateu Lahoz,Senegal,Qatar,0,3,1,12,4,6,2,12,0,0,7,2,3,0.903,0.9601,547,462,85,22.53,105,72,409,396,52,99,0,12,6,11,8,22,2,13,10,0,3,0,0,2,19,6,14,50,10,6,13,13,13,26,137,17,0,15,14,2,0,1,3,56.1,84,5,3,33.3,25.0,0.0752,2.097,-0.0571,84.5,68.6,19.2,2.2,60.0,50.0,49,137,1.72,0.0,4.3,2,W,0,6.1,47,8.6,6
3857266,2022,2022-11-26,18:00:00.000,Group Stage,Stadium 974,Szymon Marciniak,France,Denmark,1,2,1,21,6,7,8,21,0,0,7,6,7,1.9336,0.8885,540,464,76,21.2,93,59,415,401,44,95,2,18,6,10,11,22,2,4,11,0,1,0,0,1,17,15,19,38,22,11,19,20,19,39,109,25,0,12,10,1,0,2,0,50.9,82,4,1,28.6,9.5,0.0921,0.0664,1.0451,85.9,63.4,17.2,3.3,50.0,51.3,73,109,1.73,0.0,1.4,1,W,0,0.9,49,9.1,3
3857266,2022,2022-11-26,18:00:00.000,Group Stage,Stadium 974,Szymon Marciniak,Denmark,France,0,1,2,10,2,6,2,10,0,0,6,2,2,0.8885,1.9336,567,479,88,19.04,71,44,462,428,64,75,2,9,4,5,6,22,3,11,4,0,2,0,0,1,17,11,14,36,21,11,20,19,20,39,126,15,0,14,8,4,1,1,2,49.1,78,4,1,20.0,10.0,0.0888,0.1115,-1.0451,84.5,62.0,12.5,1.6,52.4,48.7,63,126,1.64,0.0,3.1,-1,L,0,-0.9,37,6.5,8
3857288,2022,2022-11-26,12:00:00.000,Group Stage,Al Janoub Stadium   ,Daniel Siebert,Tunisia,Australia,1,0,1,14,4,4,6,14,0,0,10,3,1,1.0522,0.359,548,406,142,22.55,105,53,394,335,78,135,3,16,5,15,5,39,2,15,14,3,3,0,0,3,35,8,27,73,18,4,35,31,35,66,121,17,0,14,16,1,0,0,1,58.5,106,4,8,28.6,0.0,0.0752,-1.0522,0.6932,74.1,50.5,19.2,2.9,22.2,47.0,88,121,2.43,0.0,4.5,-1,L,0,8.5,64,11.7,2
3857288,2022,2022-11-26,12:00:00.000,Group Stage,Al Janoub Stadium   ,Daniel Siebert,Australia,Tunisia,0,1,0,9,2,4,3,9,0,0,4,1,4,0.359,1.0522,404,274,130,24.46,101,48,280,187,64,153,0,15,2,18,8,21,1,16,12,2,0,0,0,0,34,11,35,45,22,11,31,35,31,66,127,10,0,12,12,4,2,1,1,41.5,90,5,7,22.2,11.1,0.0399,0.641,-0.6932,67.8,47.5,25.0,3.7,50.0,53.0,102,127,1.88,0.0,1.6,1,W,1,-8.5,49,12.1,8
3857289,2022,2022-11-26,21:00:00.000,Group Stage,Lusail Stadium,Daniele Orsato,Argentina,Mexico,1,2,0,5,2,3,0,4,1,0,2,2,1,0.3252,0.2064,567,476,91,19.61,69,39,450,447,55,65,0,11,4,22,6,21,1,15,20,1,1,0,0,2,20,5,17,34,18,10,20,20,20,40,109,18,0,12,14,1,0,3,0,59.6,83,5,5,40.0,40.0,0.065,1.6748,0.1188,84.0,56.5,12.2,1.9,55.6,50.0,60,109,1.31,0.0,2.5,2,W,1,9.6,53,9.3,4
3857289,2022,2022-11-26,21:00:00.000,Group Stage,Lusail Stadium,Daniele Orsato,Mexico,Argentina,0,0,2,4,1,2,1,3,1,0,3,1,0,0.2064,0.3252,403,304,99,22.82,79,40,289,265,50,88,0,11,2,16,8,19,3,21,14,1,4,0,0,4,15,16,10,34,19,9,20,20,20,40,147,11,0,11,9,0,1,0,0,40.4,73,4,4,25.0,0.0,0.0516,-0.2064,-0.1188,75.4,50.6,19.6,2.7,47.4,50.0,60,147,1.7,0.0,6.1,-2,L,0,-9.6,45,11.2,1
3857297,2022,2022-11-26,15:00:00.000,Group Stage,Education City Stadium ,Wilton Pereira Sampaio,Poland,Saudi Arabia,1,2,0,9,3,4,2,9,0,0,4,1,3,1.7342,1.972,337,259,78,24.36,82,48,224,198,34,105,1,11,4,15,18,21,1,18,15,1,3,0,0,0,29,12,17,32,12,4,19,21,19,40,103,7,0,14,12,4,0,0,0,37.1,88,2,1,33.3,22.2,0.1927,0.2658,-0.2378,76.9,58.5,24.3,3.3,33.3,52.5,70,103,1.23,0.0,4.8,2,W,1,-12.9,58,17.2,4
3857297,2022,2022-11-26,15:00:00.000,Group Stage,Education City Stadium ,Wilton Pereira Sampaio,Saudi Arabia,Poland,0,0,2,17,5,9,3,15,1,1,11,4,2,1.972,1.7342,582,489,93,20.11,90,62,457,427,71,84,1,14,5,16,7,20,3,16,17,1,2,0,0,0,17,5,17,52,17,7,21,19,21,40,123,16,0,10,18,1,1,1,3,62.9,95,5,1,29.4,0.0,0.116,-1.972,0.2378,84.0,68.9,15.5,2.4,41.2,47.5,56,123,1.86,0.0,3.6,-2,L,0,12.9,48,8.2,6
3857263,2022,2022-11-27,21:00:00.000,Group Stage,Al Bayt Stadium,Danny Desmond Makkelie,Spain,Germany,1,1,1,7,2,2,2,7,0,0,5,2,0,0.6395,1.147,663,578,85,19.75,73,57,543,510,81,72,4,8,6,16,10,22,2,14,15,1,1,0,0,2,16,12,15,38,15,12,7,11,7,18,124,18,0,17,21,3,0,2,2,61.1,97,4,2,28.6,14.3,0.0914,0.3605,-0.5075,87.2,78.1,11.0,1.2,80.0,61.1,58,124,1.0,0.0,2.4,0,D,0,11.1,54,8.1,7
3857263,2022,2022-11-27,21:00:00.000,Group Stage,Al Bayt Stadium,Danny Desmond Makkelie,Germany,Spain,0,1,1,11,4,4,3,10,1,0,9,1,1,1.147,0.6395,371,291,80,21.58,72,37,275,255,39,77,6,8,5,14,5,15,2,15,13,0,3,0,0,5,15,19,21,45,29,16,11,7,11,18,158,24,0,10,12,1,0,1,1,38.9,92,5,2,36.4,9.1,0.1043,-0.147,0.5075,78.4,51.4,19.4,2.2,55.2,38.9,84,158,2.05,0.0,4.5,0,D,0,-11.1,39,10.5,3
3857281,2022,2022-11-27,18:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Andrés Matonte,Croatia,Canada,1,4,1,13,10,3,0,13,0,0,5,8,0,2.6102,0.2868,507,411,96,20.56,79,45,391,347,77,83,3,21,5,8,3,32,2,15,5,0,2,0,0,1,18,17,16,40,26,14,19,10,19,29,166,13,0,6,16,1,0,1,0,48.1,91,5,1,76.9,30.8,0.2008,1.3898,2.3234,81.1,57.0,15.6,4.1,53.8,34.5,77,166,1.82,0.0,3.5,3,W,0,-1.9,48,9.5,2
3857281,2022,2022-11-27,18:00:00.000,Group Stage,Sheikh Khalifa International Stadium,Andrés Matonte,Canada,Croatia,0,1,4,8,2,3,3,7,1,0,6,1,1,0.2868,2.6102,529,437,92,22.57,109,75,384,380,63,86,4,12,2,13,3,25,5,6,15,0,2,0,0,3,29,10,19,57,12,5,10,19,10,29,133,33,0,14,14,6,2,1,2,51.9,114,5,1,25.0,12.5,0.0358,0.7132,-2.3234,82.6,68.8,20.6,2.3,41.7,65.5,70,133,2.04,0.0,2.6,-3,L,0,1.9,43,8.1,11
3857283,2022,2022-11-27,15:00:00.000,Group Stage,Al Thumama Stadium,César Arturo Ramos Palazuelos,Belgium,Morocco,1,0,2,10,4,4,2,9,1,0,5,2,3,0.6426,0.9911,703,604,99,19.9,78,53,583,559,74,70,1,8,9,16,10,18,3,10,16,1,1,0,0,2,6,2,3,41,20,12,13,15,13,28,107,14,0,13,13,2,0,0,0,65.9,93,5,4,40.0,0.0,0.0643,-0.6426,-0.3485,85.9,67.9,11.1,1.1,60.0,53.6,31,107,1.58,0.0,2.0,-2,L,0,15.9,53,7.5,2
3857283,2022,2022-11-27,15:00:00.000,Group Stage,Al Thumama Stadium,César Arturo Ramos Palazuelos,Morocco,Belgium,0,2,0,10,4,6,0,10,0,0,6,3,0,0.9911,0.6426,347,287,60,22.72,73,46,249,245,23,79,3,9,1,13,13,8,1,16,9,0,1,0,0,2,22,8,26,35,20,8,15,13,15,28,161,17,0,11,10,4,1,0,1,34.1,67,5,4,40.0,20.0,0.0991,1.0089,0.3485,82.7,63.0,21.0,2.6,40.0,46.4,76,161,1.67,0.0,2.6,2,W,1,-15.9,35,10.1,6
3857295,2022,2022-11-27,12:00:00.000,Group Stage,Ahmad bin Ali Stadium,Michael Oliver,Japan,Costa Rica,1,0,1,13,3,3,7,11,2,0,9,3,1,0.7735,0.1994,619,527,92,19.75,77,45,514,494,49,76,0,10,5,9,4,19,2,24,13,1,3,0,0,0,9,8,13,47,14,8,12,15,12,27,146,19,0,15,16,0,0,1,0,55.9,82,5,5,23.1,0.0,0.0595,-0.7735,0.5741,85.1,58.4,12.4,1.6,57.1,55.6,44,146,1.52,0.0,5.4,-1,L,0,5.9,37,6.0,1
3857295,2022,2022-11-27,12:00:00.000,Group Stage,Ahmad bin Ali Stadium,Michael Oliver,Costa Rica,Japan,0,1,0,4,1,2,1,4,0,0,0,4,0,0.1994,0.7735,470,374,96,22.4,87,45,353,354,30,86,1,3,0,22,11,15,1,13,23,0,3,0,0,2,23,12,22,56,22,13,15,12,15,27,161,16,0,11,9,3,0,0,3,44.1,88,4,6,25.0,25.0,0.0498,0.8006,-0.5741,79.6,51.7,18.5,0.6,59.1,44.4,79,161,2.8,0.0,4.3,1,W,1,-5.9,48,10.2,6
3857259,2022,2022-11-28,12:00:00.000,Group Stage,Al Janoub Stadium   ,Mohamed Abdulla Hassan Mohd,Cameroon,Serbia,1,3,3,13,8,2,3,12,1,0,9,3,1,2.0703,1.7381,395,276,119,24.77,97,41,259,220,66,109,1,13,4,16,9,23,4,9,15,0,2,0,0,0,23,20,15,51,8,2,23,20,23,43,118,20,0,8,2,2,2,3,0,43.8,93,5,3,61.5,23.1,0.1593,0.9297,0.3322,69.9,42.3,24.6,3.3,25.0,46.5,66,118,5.1,0.0,2.9,0,D,0,-6.2,52,13.2,7
